State,County,tax,cc,hoiBaseCoverage,hoiBaseAnnual,oull,sti,ho3
Georgia,Butts County,0.0083,0.035,300000,2041,832750,GA,845
Georgia,Calhoun County,0.0076,0.035,300000,2041,832750,GA,845
Georgia,Camden County,0.0082,0.035,300000,2041,832750,GA,845
Georgia,Candler County,0.0096,0.035,300000,2041,832750,GA,845
Georgia,Carroll County,0.0063,0.035,300000,2041,832750,GA,845
Georgia,Catoosa County,0.0062,0.035,300000,2041,832750,GA,845
Georgia,Charlton County,0.0066,0.035,300000,2041,832750,GA,845
Georgia,Chatham County,0.0081,0.035,300000,2041,832750,GA,845
Georgia,Chattahoochee County,0.0067,0.035,300000,2041,832750,GA,845
Georgia,Chattooga County,0.0071,0.035,300000,2041,832750,GA,845
Georgia,Cherokee County,0.0069,0.035,300000,2041,832750,GA,845
Georgia,Clarke County,0.0086,0.035,300000,2041,832750,GA,845
Georgia,Clay County,0.01,0.035,300000,2041,832750,GA,845
Georgia,Clayton County,0.0085,0.035,300000,2041,832750,GA,845
Georgia,Clinch County,0.0107,0.035,300000,2041,832750,GA,845
Georgia,Cobb County,0.0069,0.035,300000,2041,832750,GA,845
Georgia,Coffee County,0.006,0.035,300000,2041,832750,GA,845
Georgia,Colquitt County,0.0076,0.035,300000,2041,832750,GA,845
Georgia,Columbia County,0.0082,0.035,300000,2041,832750,GA,845
Georgia,Cook County,0.0074,0.035,300000,2041,832750,GA,845
Georgia,Coweta County,0.007,0.035,300000,2041,832750,GA,845
Georgia,Crawford County,0.0084,0.035,300000,2041,832750,GA,845
Georgia,Crisp County,0.0094,0.035,300000,2041,832750,GA,845
Georgia,Dade County,0.0056,0.035,300000,2041,832750,GA,845
Georgia,Dawson County,0.0061,0.035,300000,2041,832750,GA,845
Georgia,Decatur County,0.0094,0.035,300000,2041,832750,GA,845
Georgia,DeKalb County,0.0093,0.035,300000,2041,832750,GA,845
Georgia,Dodge County,0.0073,0.035,300000,2041,832750,GA,845
Georgia,Dooly County,0.0095,0.035,300000,2041,832750,GA,845
Georgia,Dougherty County,0.012,0.035,300000,2041,832750,GA,845
Georgia,Douglas County,0.008,0.035,300000,2041,832750,GA,845
Georgia,Early County,0.0077,0.035,300000,2041,832750,GA,845
Georgia,Echols County,0.008,0.035,300000,2041,832750,GA,845
Georgia,Effingham County,0.0089,0.035,300000,2041,832750,GA,845
Georgia,Elbert County,0.0078,0.035,300000,2041,832750,GA,845
Georgia,Emanuel County,0.0078,0.035,300000,2041,832750,GA,845
Georgia,Evans County,0.0094,0.035,300000,2041,832750,GA,845
Georgia,Fannin County,0.004,0.035,300000,2041,832750,GA,845
Georgia,Fayette County,0.0078,0.035,300000,2041,832750,GA,845
Georgia,Floyd County,0.0092,0.035,300000,2041,832750,GA,845
Georgia,Forsyth County,0.0069,0.035,300000,2041,832750,GA,845
Georgia,Franklin County,0.0065,0.035,300000,2041,832750,GA,845
Georgia,Fulton County,0.0089,0.035,300000,2041,832750,GA,845
Georgia,Gilmer County,0.0041,0.035,300000,2041,832750,GA,845
Georgia,Glascock County,0.0081,0.035,300000,2041,832750,GA,845
Georgia,Glynn County,0.0052,0.035,300000,2041,832750,GA,845
Georgia,Gordon County,0.0066,0.035,300000,2041,832750,GA,845
Georgia,Grady County,0.0092,0.035,300000,2041,832750,GA,845
Georgia,Greene County,0.0055,0.035,300000,2041,832750,GA,845
Georgia,Gwinnett County,0.0093,0.035,300000,2041,832750,GA,845
Georgia,Habersham County,0.0057,0.035,300000,2041,832750,GA,845
Georgia,Hall County,0.0069,0.035,300000,2041,832750,GA,845
Georgia,Hancock County,0.0094,0.035,300000,2041,832750,GA,845
Georgia,Haralson County,0.0069,0.035,300000,2041,832750,GA,845
Georgia,Harris County,0.008,0.035,300000,2041,832750,GA,845
Georgia,Hart County,0.0052,0.035,300000,2041,832750,GA,845
Georgia,Heard County,0.0051,0.035,300000,2041,832750,GA,845
Georgia,Henry County,0.0089,0.035,300000,2041,832750,GA,845
Georgia,Houston County,0.0083,0.035,300000,2041,832750,GA,845
Georgia,Irwin County,0.0076,0.035,300000,2041,832750,GA,845
Georgia,Jackson County,0.0079,0.035,300000,2041,832750,GA,845
Georgia,Jasper County,0.0081,0.035,300000,2041,832750,GA,845
Georgia,Jeff Davis County,0.0065,0.035,300000,2041,832750,GA,845
Georgia,Jefferson County,0.0089,0.035,300000,2041,832750,GA,845
Georgia,Jenkins County,0.0082,0.035,300000,2041,832750,GA,845
Georgia,Johnson County,0.0081,0.035,300000,2041,832750,GA,845
Georgia,Jones County,0.0096,0.035,300000,2041,832750,GA,845
Georgia,Lamar County,0.0093,0.035,300000,2041,832750,GA,845
Georgia,Lanier County,0.0087,0.035,300000,2041,832750,GA,845
Georgia,Laurens County,0.0053,0.035,300000,2041,832750,GA,845
Georgia,Lee County,0.0093,0.035,300000,2041,832750,GA,845
Georgia,Liberty County,0.0093,0.035,300000,2041,832750,GA,845
Georgia,Lincoln County,0.008,0.035,300000,2041,832750,GA,845
Georgia,Long County,0.0071,0.035,300000,2041,832750,GA,845
Georgia,Lowndes County,0.0076,0.035,300000,2041,832750,GA,845
Georgia,Lumpkin County,0.0064,0.035,300000,2041,832750,GA,845
Georgia,McDuffie County,0.0077,0.035,300000,2041,832750,GA,845
Georgia,McIntosh County,0.0073,0.035,300000,2041,832750,GA,845
Georgia,Macon County,0.0111,0.035,300000,2041,832750,GA,845
Georgia,Madison County,0.0074,0.035,300000,2041,832750,GA,845
Georgia,Marion County,0.0064,0.035,300000,2041,832750,GA,845
Georgia,Meriwether County,0.0081,0.035,300000,2041,832750,GA,845
Georgia,Miller County,0.0115,0.035,300000,2041,832750,GA,845
Georgia,Mitchell County,0.0108,0.035,300000,2041,832750,GA,845
Georgia,Monroe County,0.0073,0.035,300000,2041,832750,GA,845
Georgia,Montgomery County,0.0081,0.035,300000,2041,832750,GA,845
Georgia,Morgan County,0.0072,0.035,300000,2041,832750,GA,845
Georgia,Murray County,0.0043,0.035,300000,2041,832750,GA,845
Georgia,Muscogee County,0.0085,0.035,300000,2041,832750,GA,845
Georgia,Newton County,0.0085,0.035,300000,2041,832750,GA,845
Georgia,Oconee County,0.0067,0.035,300000,2041,832750,GA,845
Georgia,Oglethorpe County,0.0068,0.035,300000,2041,832750,GA,845
Georgia,Paulding County,0.0082,0.035,300000,2041,832750,GA,845
Georgia,Peach County,0.0078,0.035,300000,2041,832750,GA,845
Georgia,Pickens County,0.0058,0.035,300000,2041,832750,GA,845
Georgia,Pierce County,0.0077,0.035,300000,2041,832750,GA,845
Georgia,Pike County,0.0084,0.035,300000,2041,832750,GA,845
Georgia,Polk County,0.0073,0.035,300000,2041,832750,GA,845
Georgia,Pulaski County,0.0091,0.035,300000,2041,832750,GA,845
Georgia,Putnam County,0.0063,0.035,300000,2041,832750,GA,845
Georgia,Quitman County,0.0073,0.035,300000,2041,832750,GA,845
Georgia,Rabun County,0.0049,0.035,300000,2041,832750,GA,845
Georgia,Randolph County,0.0095,0.035,300000,2041,832750,GA,845
Georgia,Richmond County,0.0085,0.035,300000,2041,832750,GA,845
Georgia,Rockdale County,0.0071,0.035,300000,2041,832750,GA,845
Georgia,Schley County,0.0091,0.035,300000,2041,832750,GA,845
Georgia,Screven County,0.0094,0.035,300000,2041,832750,GA,845
Georgia,Seminole County,0.0099,0.035,300000,2041,832750,GA,845
Georgia,Spalding County,0.0089,0.035,300000,2041,832750,GA,845
Georgia,Stephens County,0.0071,0.035,300000,2041,832750,GA,845
Georgia,Stewart County,0.0093,0.035,300000,2041,832750,GA,845
Georgia,Sumter County,0.0104,0.035,300000,2041,832750,GA,845
Georgia,Talbot County,0.0083,0.035,300000,2041,832750,GA,845
Georgia,Taliaferro County,0.008,0.035,300000,2041,832750,GA,845
Georgia,Tattnall County,0.0067,0.035,300000,2041,832750,GA,845
Georgia,Taylor County,0.0075,0.035,300000,2041,832750,GA,845
Georgia,Telfair County,0.007,0.035,300000,2041,832750,GA,845
Georgia,Terrell County,0.0097,0.035,300000,2041,832750,GA,845
Georgia,Thomas County,0.0084,0.035,300000,2041,832750,GA,845
Georgia,Tift County,0.0086,0.035,300000,2041,832750,GA,845
Georgia,Toombs County,0.0082,0.035,300000,2041,832750,GA,845
Georgia,Towns County,0.0035,0.035,300000,2041,832750,GA,845
Georgia,Treutlen County,0.0066,0.035,300000,2041,832750,GA,845
Georgia,Troup County,0.0087,0.035,300000,2041,832750,GA,845
Georgia,Turner County,0.0092,0.035,300000,2041,832750,GA,845
Georgia,Twiggs County,0.0035,0.035,300000,2041,832750,GA,845
Georgia,Union County,0.0045,0.035,300000,2041,832750,GA,845
Georgia,Upson County,0.0081,0.035,300000,2041,832750,GA,845
Georgia,Walker County,0.0086,0.035,300000,2041,832750,GA,845
Georgia,Walton County,0.0072,0.035,300000,2041,832750,GA,845
Georgia,Ware County,0.0085,0.035,300000,2041,832750,GA,845
Georgia,Warren County,0.0078,0.035,300000,2041,832750,GA,845
Georgia,Washington County,0.0085,0.035,300000,2041,832750,GA,845
Georgia,Wayne County,0.0075,0.035,300000,2041,832750,GA,845
Georgia,Webster County,0.0077,0.035,300000,2041,832750,GA,845
Georgia,Wheeler County,0.0084,0.035,300000,2041,832750,GA,845
Georgia,White County,0.0062,0.035,300000,2041,832750,GA,845
Georgia,Whitfield County,0.0064,0.035,300000,2041,832750,GA,845
Georgia,Wilcox County,0.0094,0.035,300000,2041,832750,GA,845
Georgia,Wilkes County,0.0087,0.035,300000,2041,832750,GA,845
Georgia,Wilkinson County,0.0087,0.035,300000,2041,832750,GA,845
Georgia,Worth County,0.0098,0.035,300000,2041,832750,GA,845
Hawaii,Hawaii County,0.0035,0.035,300000,1296,1249125,HI,705
Hawaii,Honolulu County,0.0031,0.035,300000,1296,1249125,HI,705
Hawaii,Kalawao County,n.a.,0.035,300000,1296,1299500,HI,705
Hawaii,Kauai County,0.0025,0.035,300000,1296,1249125,HI,705
Hawaii,Maui County,0.0022,0.035,300000,1296,1299500,HI,705
Idaho,Ada County,0.0053,0.035,300000,1409,832750,ID,380
Idaho,Adams County,0.0034,0.035,300000,1409,832750,ID,380
Idaho,Bannock County,0.0067,0.035,300000,1409,832750,ID,380
Idaho,Bear Lake County,0.0041,0.035,300000,1409,832750,ID,380
Idaho,Benewah County,0.0043,0.035,300000,1409,832750,ID,380
Idaho,Bingham County,0.005,0.035,300000,1409,832750,ID,380
Idaho,Blaine County,0.0038,0.035,300000,1409,832750,ID,380
Idaho,Boise County,0.0038,0.035,300000,1409,832750,ID,380
Idaho,Bonner County,0.004,0.035,300000,1409,832750,ID,380
Idaho,Bonneville County,0.0053,0.035,300000,1409,832750,ID,380
Idaho,Boundary County,0.0033,0.035,300000,1409,832750,ID,380
Idaho,Butte County,0.0053,0.035,300000,1409,832750,ID,380
Idaho,Camas County,0.0035,0.035,300000,1409,832750,ID,380
Idaho,Canyon County,0.005,0.035,300000,1409,832750,ID,380
Idaho,Caribou County,0.0053,0.035,300000,1409,832750,ID,380
Idaho,Cassia County,0.004,0.035,300000,1409,832750,ID,380
Idaho,Clark County,0.0031,0.035,300000,1409,832750,ID,380
Idaho,Clearwater County,0.0051,0.035,300000,1409,832750,ID,380
Idaho,Custer County,0.0042,0.035,300000,1409,832750,ID,380
Idaho,Elmore County,0.006,0.035,300000,1409,832750,ID,380
Idaho,Franklin County,0.0038,0.035,300000,1409,832750,ID,380
Idaho,Fremont County,0.0039,0.035,300000,1409,832750,ID,380
Idaho,Gem County,0.0032,0.035,300000,1409,832750,ID,380
Idaho,Gooding County,0.0043,0.035,300000,1409,832750,ID,380
Idaho,Idaho County,0.0032,0.035,300000,1409,832750,ID,380
Idaho,Jefferson County,0.0047,0.035,300000,1409,832750,ID,380
Idaho,Jerome County,0.0062,0.035,300000,1409,832750,ID,380
Idaho,Kootenai County,0.0041,0.035,300000,1409,832750,ID,380
Idaho,Latah County,0.0059,0.035,300000,1409,832750,ID,380
Idaho,Lemhi County,0.0032,0.035,300000,1409,832750,ID,380
Idaho,Lewis County,0.0055,0.035,300000,1409,832750,ID,380
Idaho,Lincoln County,0.0042,0.035,300000,1409,832750,ID,380
Idaho,Madison County,0.0054,0.035,300000,1409,832750,ID,380
Idaho,Minidoka County,0.0051,0.035,300000,1409,832750,ID,380
Idaho,Nez Perce County,0.0075,0.035,300000,1409,832750,ID,380
Idaho,Oneida County,0.0046,0.035,300000,1409,832750,ID,380
Idaho,Owyhee County,0.0039,0.035,300000,1409,832750,ID,380
Idaho,Payette County,0.0045,0.035,300000,1409,832750,ID,380
Idaho,Power County,0.0062,0.035,300000,1409,832750,ID,380
Idaho,Shoshone County,0.0054,0.035,300000,1409,832750,ID,380
Idaho,Teton County,0.0035,0.035,300000,1409,1249125,ID,380
Idaho,Twin Falls County,0.0061,0.035,300000,1409,832750,ID,380
Idaho,Valley County,0.0034,0.035,300000,1409,832750,ID,380
Idaho,Washington County,0.0047,0.035,300000,1409,832750,ID,380
Illinois,Adams County,0.0152,0.035,300000,2225,832750,IL,645
Illinois,Alexander County,0.0117,0.035,300000,2225,832750,IL,645
Illinois,Bond County,0.0178,0.035,300000,2225,832750,IL,645
Illinois,Boone County,0.0199,0.035,300000,2225,832750,IL,645
Illinois,Brown County,0.0134,0.035,300000,2225,832750,IL,645
Illinois,Bureau County,0.017,0.035,300000,2225,832750,IL,645
Illinois,Calhoun County,0.0108,0.035,300000,2225,832750,IL,645
Illinois,Carroll County,0.0175,0.035,300000,2225,832750,IL,645
Illinois,Cass County,0.0155,0.035,300000,2225,832750,IL,645
Illinois,Champaign County,0.0204,0.035,300000,2225,832750,IL,645
Illinois,Christian County,0.0149,0.035,300000,2225,832750,IL,645
Illinois,Clark County,0.0139,0.035,300000,2225,832750,IL,645
Illinois,Clay County,0.0122,0.035,300000,2225,832750,IL,645
Illinois,Clinton County,0.0164,0.035,300000,2225,832750,IL,645
Illinois,Coles County,0.0172,0.035,300000,2225,832750,IL,645
Illinois,Cook County,0.0173,0.035,300000,2225,832750,IL,645
Illinois,Crawford County,0.0136,0.035,300000,2225,832750,IL,645
Illinois,Cumberland County,0.0126,0.035,300000,2225,832750,IL,645
Illinois,DeKalb County,0.0224,0.035,300000,2225,832750,IL,645
Illinois,De Witt County,0.0165,0.035,300000,2225,832750,IL,645
Illinois,Douglas County,0.0164,0.035,300000,2225,832750,IL,645
Illinois,DuPage County,0.0189,0.035,300000,2225,832750,IL,645
Illinois,Edgar County,0.0133,0.035,300000,2225,832750,IL,645
Illinois,Edwards County,0.0126,0.035,300000,2225,832750,IL,645
Illinois,Effingham County,0.0137,0.035,300000,2225,832750,IL,645
Illinois,Fayette County,0.0127,0.035,300000,2225,832750,IL,645
Illinois,Ford County,0.0183,0.035,300000,2225,832750,IL,645
Illinois,Franklin County,0.0118,0.035,300000,2225,832750,IL,645
Illinois,Fulton County,0.0171,0.035,300000,2225,832750,IL,645
Illinois,Gallatin County,0.0139,0.035,300000,2225,832750,IL,645
Illinois,Greene County,0.0093,0.035,300000,2225,832750,IL,645
Illinois,Grundy County,0.0186,0.035,300000,2225,832750,IL,645
Illinois,Hamilton County,0.0122,0.035,300000,2225,832750,IL,645
Illinois,Hancock County,0.015,0.035,300000,2225,832750,IL,645
Illinois,Hardin County,0.0083,0.035,300000,2225,832750,IL,645
Illinois,Henderson County,0.0142,0.035,300000,2225,832750,IL,645
Illinois,Henry County,0.0186,0.035,300000,2225,832750,IL,645
Illinois,Iroquois County,0.015,0.035,300000,2225,832750,IL,645
Illinois,Jackson County,0.0184,0.035,300000,2225,832750,IL,645
Illinois,Jasper County,0.0156,0.035,300000,2225,832750,IL,645
Illinois,Jefferson County,0.0158,0.035,300000,2225,832750,IL,645
Illinois,Jersey County,0.0158,0.035,300000,2225,832750,IL,645
Illinois,Jo Daviess County,0.0149,0.035,300000,2225,832750,IL,645
Illinois,Johnson County,0.0133,0.035,300000,2225,832750,IL,645
Illinois,Kane County,0.0218,0.035,300000,2225,832750,IL,645
Illinois,Kankakee County,0.0204,0.035,300000,2225,832750,IL,645
Illinois,Kendall County,0.0228,0.035,300000,2225,832750,IL,645
Illinois,Knox County,0.0181,0.035,300000,2225,832750,IL,645
Illinois,Lake County,0.0226,0.035,300000,2225,832750,IL,645
Illinois,LaSalle County,0.019,0.035,300000,2225,832750,IL,645
Illinois,Lawrence County,0.009,0.035,300000,2225,832750,IL,645
Illinois,Lee County,0.0177,0.035,300000,2225,832750,IL,645
Illinois,Livingston County,0.0188,0.035,300000,2225,832750,IL,645
Illinois,Logan County,0.0172,0.035,300000,2225,832750,IL,645
Illinois,McDonough County,0.0182,0.035,300000,2225,832750,IL,645
Illinois,McHenry County,0.0226,0.035,300000,2225,832750,IL,645
Illinois,McLean County,0.0211,0.035,300000,2225,832750,IL,645
Illinois,Macon County,0.0199,0.035,300000,2225,832750,IL,645
Illinois,Macoupin County,0.0139,0.035,300000,2225,832750,IL,645
Illinois,Madison County,0.0179,0.035,300000,2225,832750,IL,645
Illinois,Marion County,0.0154,0.035,300000,2225,832750,IL,645
Illinois,Marshall County,0.017,0.035,300000,2225,832750,IL,645
Illinois,Mason County,0.018,0.035,300000,2225,832750,IL,645
Illinois,Massac County,0.013,0.035,300000,2225,832750,IL,645
Illinois,Menard County,0.0166,0.035,300000,2225,832750,IL,645
Illinois,Mercer County,0.0177,0.035,300000,2225,832750,IL,645
Illinois,Monroe County,0.0146,0.035,300000,2225,832750,IL,645
Illinois,Montgomery County,0.0132,0.035,300000,2225,832750,IL,645
Illinois,Morgan County,0.017,0.035,300000,2225,832750,IL,645
Illinois,Moultrie County,0.0174,0.035,300000,2225,832750,IL,645
Illinois,Ogle County,0.0181,0.035,300000,2225,832750,IL,645
Illinois,Peoria County,0.0215,0.035,300000,2225,832750,IL,645
Illinois,Perry County,0.0142,0.035,300000,2225,832750,IL,645
Illinois,Piatt County,0.0166,0.035,300000,2225,832750,IL,645
Illinois,Pike County,0.0142,0.035,300000,2225,832750,IL,645
Illinois,Pope County,0.0099,0.035,300000,2225,832750,IL,645
Illinois,Pulaski County,0.0103,0.035,300000,2225,832750,IL,645
Illinois,Putnam County,0.0146,0.035,300000,2225,832750,IL,645
Illinois,Randolph County,0.0129,0.035,300000,2225,832750,IL,645
Illinois,Richland County,0.0116,0.035,300000,2225,832750,IL,645
Illinois,Rock Island County,0.0213,0.035,300000,2225,832750,IL,645
Illinois,St. Clair County,0.0183,0.035,300000,2225,832750,IL,645
Illinois,Saline County,0.0165,0.035,300000,2225,832750,IL,645
Illinois,Sangamon County,0.0189,0.035,300000,2225,832750,IL,645
Illinois,Schuyler County,0.0155,0.035,300000,2225,832750,IL,645
Illinois,Scott County,0.0135,0.035,300000,2225,832750,IL,645
Illinois,Shelby County,0.0134,0.035,300000,2225,832750,IL,645
Illinois,Stark County,0.0162,0.035,300000,2225,832750,IL,645
Illinois,Stephenson County,0.0209,0.035,300000,2225,832750,IL,645
Illinois,Tazewell County,0.0198,0.035,300000,2225,832750,IL,645
Illinois,Union County,0.0115,0.035,300000,2225,832750,IL,645
Illinois,Vermilion County,0.0162,0.035,300000,2225,832750,IL,645
Illinois,Wabash County,0.013,0.035,300000,2225,832750,IL,645
Illinois,Warren County,0.0128,0.035,300000,2225,832750,IL,645
Illinois,Washington County,0.0158,0.035,300000,2225,832750,IL,645
Illinois,Wayne County,0.0142,0.035,300000,2225,832750,IL,645
Illinois,White County,0.0101,0.035,300000,2225,832750,IL,645
Illinois,Whiteside County,0.0174,0.035,300000,2225,832750,IL,645
Illinois,Will County,0.021,0.035,300000,2225,832750,IL,645
Illinois,Williamson County,0.0157,0.035,300000,2225,832750,IL,645
Illinois,Winnebago County,0.0228,0.035,300000,2225,832750,IL,645
Illinois,Woodford County,0.019,0.035,300000,2225,832750,IL,645
Indiana,Adams County,0.007,0.035,300000,1666,832750,IN,470
Indiana,Allen County,0.0077,0.035,300000,1666,832750,IN,470
Indiana,Bartholomew County,0.0071,0.035,300000,1666,832750,IN,470
Indiana,Benton County,0.0071,0.035,300000,1666,832750,IN,470
Indiana,Blackford County,0.0075,0.035,300000,1666,832750,IN,470
Indiana,Boone County,0.0083,0.035,300000,1666,832750,IN,470
